country,state,date,demand_gwh,emissions_ktco2,emissions_intensity_gco2_per_kwh
India,Puducherry,2021-07-01,21.96,10.31,469.49
India,Puducherry,2021-08-01,22.91,10.78,470.54
India,Puducherry,2021-09-01,22.22,10.44,469.85
India,Puducherry,2021-10-01,22.85,10.75,470.46
India,Puducherry,2021-11-01,21.56,10.11,468.92
India,Puducherry,2021-12-01,21.92,10.29,469.43
India,Puducherry,2022-01-01,22.38,10.52,470.06
India,Puducherry,2022-02-01,20.28,9.49,467.95
India,Puducherry,2022-03-01,20.56,9.62,467.9
India,Puducherry,2022-04-01,19.83,9.27,467.47
India,Puducherry,2022-05-01,21.03,9.85,468.38
India,Puducherry,2022-06-01,18.63,8.68,465.92
India,Puducherry,2022-07-01,17.2,7.98,463.95
India,Puducherry,2022-08-01,21.34,10.01,469.07
India,Puducherry,2022-09-01,20.93,9.81,468.71
India,Puducherry,2022-10-01,22.68,10.66,470.02
India,Puducherry,2022-11-01,22.03,10.34,469.36
India,Puducherry,2022-12-01,22.33,10.49,469.77
India,Puducherry,2023-01-01,17.32,8.04,464.2
India,Puducherry,2023-02-01,20.45,9.57,467.97
India,Puducherry,2023-03-01,21.54,10.1,468.9
India,Puducherry,2023-04-01,21.5,10.09,469.3
India,Puducherry,2023-05-01,21.29,9.98,468.77
India,Puducherry,2023-06-01,22.3,10.48,469.96
India,Puducherry,2023-07-01,22.1,10.38,469.68
India,Puducherry,2023-08-01,22.09,10.37,469.44
India,Puducherry,2023-09-01,21.83,10.25,469.54
India,Punjab,2019-01-01,2714.28,1775.86,654.27
India,Punjab,2019-02-01,2063.02,1317.32,638.54
India,Punjab,2019-03-01,2453.71,1457.2,593.88
India,Punjab,2019-04-01,2476.0,1635.11,660.38
India,Punjab,2019-05-01,2588.51,1465.69,566.23
India,Punjab,2019-06-01,3460.0,2175.55,628.77
India,Punjab,2019-07-01,3399.51,2209.36,649.91
India,Punjab,2019-08-01,3167.24,1962.96,619.77
India,Punjab,2019-09-01,3089.5,1945.86,629.83
India,Punjab,2019-10-01,2225.89,1398.59,628.33
India,Punjab,2019-11-01,1894.78,1178.64,622.05
India,Punjab,2019-12-01,1987.6,1229.94,618.81
India,Punjab,2020-01-01,1927.31,1144.74,593.96
India,Punjab,2020-02-01,1609.55,818.49,508.52
India,Punjab,2020-03-01,926.22,329.57,355.82
India,Punjab,2020-04-01,558.81,24.91,44.58
India,Punjab,2020-05-01,902.4,148.07,164.09
India,Punjab,2020-06-01,2854.86,1697.27,594.52
India,Punjab,2020-07-01,3272.21,2032.26,621.07
India,Punjab,2020-08-01,3373.87,2176.66,645.15
India,Punjab,2020-09-01,3254.09,2143.19,658.61
India,Punjab,2020-10-01,1624.32,836.47,514.97
India,Punjab,2020-11-01,829.42,286.88,345.88
India,Punjab,2020-12-01,1943.82,1137.05,584.96
India,Punjab,2021-01-01,2304.99,1511.96,655.95
India,Punjab,2021-02-01,2243.28,1465.31,653.2
India,Punjab,2021-03-01,2444.25,1679.34,687.06
India,Punjab,2021-04-01,2079.03,1449.94,697.41
India,Punjab,2021-05-01,1928.21,1198.18,621.4
India,Punjab,2021-06-01,2994.08,1832.35,611.99
India,Punjab,2021-07-01,3250.83,2023.23,622.37
India,Punjab,2021-08-01,3582.02,2285.37,638.01
India,Punjab,2021-09-01,2532.62,1519.83,600.1
India,Punjab,2021-10-01,2628.68,1773.63,674.72
India,Punjab,2021-11-01,1935.48,1224.07,632.44
India,Punjab,2021-12-01,2100.3,1284.65,611.65
India,Punjab,2022-01-01,2281.38,1608.13,704.89
India,Punjab,2022-02-01,2612.29,1818.33,696.07
India,Punjab,2022-03-01,3202.8,2170.41,677.66
India,Punjab,2022-04-01,3294.46,2294.89,696.59
India,Punjab,2022-05-01,3250.9,2237.55,688.29
India,Punjab,2022-06-01,3672.04,2417.07,658.24
India,Punjab,2022-07-01,3233.95,2140.14,661.77
India,Punjab,2022-08-01,3891.17,2528.68,649.85
India,Punjab,2022-09-01,3237.68,2046.24,632.01
India,Punjab,2022-10-01,2693.92,1636.26,607.39
India,Punjab,2022-11-01,2972.24,1893.26,636.98
India,Punjab,2022-12-01,3541.5,2319.48,654.94
India,Punjab,2023-01-01,3732.05,2538.67,680.24
India,Punjab,2023-02-01,3044.97,1908.12,626.65
India,Punjab,2023-03-01,3510.52,2292.99,653.18
India,Punjab,2023-04-01,3494.57,2355.0,673.9
India,Punjab,2023-05-01,3382.18,2164.0,639.82
India,Punjab,2023-06-01,3688.0,2329.92,631.76
India,Punjab,2023-07-01,3683.1,2170.66,589.36
India,Punjab,2023-08-01,4472.36,2803.43,626.84
India,Punjab,2023-09-01,3695.16,2264.46,612.82
India,Rajasthan,2019-01-01,6456.8,3935.35,609.49
India,Rajasthan,2019-02-01,5488.11,3228.37,588.25
India,Rajasthan,2019-03-01,5620.17,3212.53,571.61
India,Rajasthan,2019-04-01,5329.63,3040.51,570.49
India,Rajasthan,2019-05-01,6143.71,3437.69,559.55
India,Rajasthan,2019-06-01,6517.83,3627.33,556.52
India,Rajasthan,2019-07-01,6234.33,3100.75,497.37
India,Rajasthan,2019-08-01,5556.88,2942.92,529.6
India,Rajasthan,2019-09-01,5800.03,3248.22,560.04
India,Rajasthan,2019-10-01,5431.46,3059.24,563.25
India,Rajasthan,2019-11-01,5693.74,3171.62,557.04
India,Rajasthan,2019-12-01,6149.03,3516.82,571.93
India,Rajasthan,2020-01-01,6249.39,3572.59,571.67
India,Rajasthan,2020-02-01,6023.12,3446.67,572.24
India,Rajasthan,2020-03-01,5145.88,2586.85,502.7
India,Rajasthan,2020-04-01,4266.94,1796.4,421.0
India,Rajasthan,2020-05-01,5697.24,2731.47,479.44
India,Rajasthan,2020-06-01,5926.15,2844.49,479.99
India,Rajasthan,2020-07-01,6269.59,3252.91,518.84
India,Rajasthan,2020-08-01,5530.56,2866.59,518.32
India,Rajasthan,2020-09-01,5620.23,3157.19,561.76
India,Rajasthan,2020-10-01,5991.89,3451.0,575.95
India,Rajasthan,2020-11-01,5913.1,3454.76,584.26
India,Rajasthan,2020-12-01,6492.56,3725.69,573.84
India,Rajasthan,2021-01-01,6362.52,3753.04,589.87
India,Rajasthan,2021-02-01,5914.79,3575.5,604.5
India,Rajasthan,2021-03-01,6621.73,3724.13,562.41
India,Rajasthan,2021-04-01,6261.05,3336.21,532.85
India,Rajasthan,2021-05-01,6066.77,2861.39,471.65
India,Rajasthan,2021-06-01,6029.74,2653.84,440.13
India,Rajasthan,2021-07-01,7131.45,3532.6,495.36
India,Rajasthan,2021-08-01,6840.11,3265.5,477.41
India,Rajasthan,2021-09-01,5490.03,2725.13,496.38
India,Rajasthan,2021-10-01,6796.24,3361.49,494.61
India,Rajasthan,2021-11-01,6764.11,3688.08,545.24
India,Rajasthan,2021-12-01,7409.02,4209.04,568.1
India,Rajasthan,2022-01-01,7850.19,4179.07,532.35
India,Rajasthan,2022-02-01,8124.37,4123.6,507.56
India,Rajasthan,2022-03-01,9234.32,4573.93,495.32
India,Rajasthan,2022-04-01,8680.73,4143.33,477.3
India,Rajasthan,2022-05-01,9757.73,4175.61,427.93
India,Rajasthan,2022-06-01,9420.13,4168.01,442.46
India,Rajasthan,2022-07-01,8216.34,3847.05,468.22
India,Rajasthan,2022-08-01,8114.89,3570.02,439.93
India,Rajasthan,2022-09-01,8850.19,3921.42,443.09
India,Rajasthan,2022-10-01,8567.75,3752.76,438.01
India,Rajasthan,2022-11-01,8335.12,3974.12,476.79
India,Rajasthan,2022-12-01,8965.99,4385.14,489.09
India,Rajasthan,2023-01-01,9382.43,4460.92,475.46
India,Rajasthan,2023-02-01,8675.39,4118.87,474.78
India,Rajasthan,2023-03-01,8996.78,4003.27,444.97
India,Rajasthan,2023-04-01,9411.38,3995.71,424.56
India,Rajasthan,2023-05-01,10025.98,4256.65,424.56
India,Rajasthan,2023-06-01,10163.74,4323.78,425.41
India,Rajasthan,2023-07-01,9062.68,3825.5,422.12
India,Rajasthan,2023-08-01,10611.74,4496.71,423.75
India,Rajasthan,2023-09-01,9659.17,4360.11,451.4
India,Sikkim,2019-01-01,275.22,6.61,24.02
India,Sikkim,2019-02-01,246.32,5.91,23.99
India,Sikkim,2019-03-01,391.99,9.41,24.01
India,Sikkim,2019-04-01,734.22,17.62,24.0
India,Sikkim,2019-05-01,1253.15,30.08,24.0
India,Sikkim,2019-06-01,1420.13,34.08,24.0
India,Sikkim,2019-07-01,1628.75,39.09,24.0
India,Sikkim,2019-08-01,1513.28,36.32,24.0
India,Sikkim,2019-09-01,1598.93,38.37,24.0
India,Sikkim,2019-10-01,1134.1,27.22,24.0
India,Sikkim,2019-11-01,536.73,12.88,24.0
India,Sikkim,2019-12-01,366.57,8.8,24.01
India,Sikkim,2020-01-01,305.32,7.33,24.01
India,Sikkim,2020-02-01,256.95,6.17,24.01
India,Sikkim,2020-03-01,345.53,8.29,23.99
India,Sikkim,2020-04-01,571.98,13.73,24.0
India,Sikkim,2020-05-01,1072.56,25.74,24.0
India,Sikkim,2020-06-01,1590.14,38.16,24.0
India,Sikkim,2020-07-01,1620.89,38.9,24.0
India,Sikkim,2020-08-01,1596.12,38.31,24.0
India,Sikkim,2020-09-01,1505.09,36.12,24.0
India,Sikkim,2020-10-01,1167.8,28.03,24.0
India,Sikkim,2020-11-01,546.3,13.11,24.0
India,Sikkim,2020-12-01,385.81,9.26,24.0
India,Sikkim,2021-01-01,308.97,7.42,24.02
India,Sikkim,2021-02-01,234.12,5.62,24.01
India,Sikkim,2021-03-01,335.7,8.06,24.01
India,Sikkim,2021-04-01,504.92,12.12,24.0
India,Sikkim,2021-05-01,1020.49,24.49,24.0
India,Sikkim,2021-06-01,1455.79,34.94,24.0
India,Sikkim,2021-07-01,1730.51,41.53,24.0
India,Sikkim,2021-08-01,1768.1,42.43,24.0
India,Sikkim,2021-09-01,1643.71,39.45,24.0
India,Sikkim,2021-10-01,1230.92,29.54,24.0
India,Sikkim,2021-11-01,701.14,16.83,24.0
India,Sikkim,2021-12-01,427.55,10.26,24.0
India,Sikkim,2022-01-01,307.83,7.39,24.01
India,Sikkim,2022-02-01,244.15,5.86,24.0
India,Sikkim,2022-03-01,471.16,11.31,24.01
India,Sikkim,2022-04-01,884.27,21.47,24.28
India,Sikkim,2022-05-01,1026.33,24.63,24.0
India,Sikkim,2022-06-01,1565.12,37.56,24.0
India,Sikkim,2022-07-01,1723.76,41.37,24.0
India,Sikkim,2022-08-01,1694.28,40.66,24.0
India,Sikkim,2022-09-01,1655.13,39.72,24.0
India,Sikkim,2022-10-01,1351.59,32.44,24.0
India,Sikkim,2022-11-01,583.95,14.01,23.99
India,Sikkim,2022-12-01,394.05,9.46,24.01
India,Sikkim,2023-01-01,280.69,6.74,24.01
India,Sikkim,2023-02-01,227.17,5.45,23.99
India,Sikkim,2023-03-01,333.16,8.0,24.01
India,Sikkim,2023-04-01,546.28,13.11,24.0
India,Sikkim,2023-05-01,917.3,22.02,24.01
India,Sikkim,2023-06-01,1415.31,33.97,24.0
India,Sikkim,2023-07-01,1784.0,42.82,24.0
India,Sikkim,2023-08-01,1795.38,43.09,24.0
India,Sikkim,2023-09-01,1506.95,36.17,24.0
India,Tamil Nadu,2019-01-01,7643.41,4834.28,632.48
India,Tamil Nadu,2019-02-01,7487.43,4799.84,641.05
India,Tamil Nadu,2019-03-01,8129.01,5390.62,663.13
India,Tamil Nadu,2019-04-01,7862.02,5123.2,651.64
India,Tamil Nadu,2019-05-01,9135.89,4914.94,537.98
India,Tamil Nadu,2019-06-01,9956.03,4632.63,465.31
India,Tamil Nadu,2019-07-01,9688.4,4224.81,436.07
India,Tamil Nadu,2019-08-01,9455.15,3700.74,391.4
India,Tamil Nadu,2019-09-01,8759.0,3827.94,437.03
India,Tamil Nadu,2019-10-01,7913.85,4302.39,543.65
India,Tamil Nadu,2019-11-01,7880.12,4296.63,545.25
India,Tamil Nadu,2019-12-01,7505.73,4007.58,533.94
India,Tamil Nadu,2020-01-01,8140.72,4695.49,576.79
India,Tamil Nadu,2020-02-01,8364.4,5012.74,599.3
India,Tamil Nadu,2020-03-01,8602.76,4997.37,580.9
India,Tamil Nadu,2020-04-01,6366.42,3289.62,516.71
India,Tamil Nadu,2020-05-01,8255.34,4276.05,517.97
India,Tamil Nadu,2020-06-01,8953.81,3844.26,429.34
India,Tamil Nadu,2020-07-01,7834.43,3393.96,433.21
India,Tamil Nadu,2020-08-01,8464.68,3020.63,356.85
India,Tamil Nadu,2020-09-01,7922.88,2555.06,322.49
India,Tamil Nadu,2020-10-01,8226.9,3009.99,365.87
India,Tamil Nadu,2020-11-01,6788.89,3307.04,487.13
India,Tamil Nadu,2020-12-01,6684.97,3070.86,459.37
India,Tamil Nadu,2021-01-01,7147.16,3670.32,513.54
India,Tamil Nadu,2021-02-01,7034.12,3916.4,556.77
India,Tamil Nadu,2021-03-01,8056.84,4799.94,595.76
India,Tamil Nadu,2021-04-01,8454.05,5033.66,595.41
India,Tamil Nadu,2021-05-01,8670.29,4074.21,469.91
India,Tamil Nadu,2021-06-01,9925.96,4265.33,429.72
India,Tamil Nadu,2021-07-01,10203.31,4356.1,426.93
India,Tamil Nadu,2021-08-01,10406.05,4629.71,444.91
India,Tamil Nadu,2021-09-01,9586.92,4017.13,419.02
India,Tamil Nadu,2021-10-01,8490.74,4046.91,476.63
India,Tamil Nadu,2021-11-01,6627.91,3073.38,463.7
India,Tamil Nadu,2021-12-01,8522.79,4251.62,498.85
India,Tamil Nadu,2022-01-01,8563.66,4395.88,513.32
India,Tamil Nadu,2022-02-01,7992.05,4118.87,515.37
India,Tamil Nadu,2022-03-01,8637.61,4351.4,503.77
India,Tamil Nadu,2022-04-01,8595.37,5196.28,604.54
India,Tamil Nadu,2022-05-01,10454.29,5119.47,489.7
India,Tamil Nadu,2022-06-01,11507.95,5031.51,437.22
India,Tamil Nadu,2022-07-01,11106.46,4455.69,401.18
India,Tamil Nadu,2022-08-01,10370.93,4413.87,425.6
India,Tamil Nadu,2022-09-01,10170.16,4306.33,423.43
India,Tamil Nadu,2022-10-01,9036.27,4199.7,464.76
India,Tamil Nadu,2022-11-01,8235.2,4196.68,509.6
India,Tamil Nadu,2022-12-01,8832.8,4314.85,488.5
India,Tamil Nadu,2023-01-01,9036.2,4255.98,470.99
India,Tamil Nadu,2023-02-01,8872.0,4549.29,512.77
India,Tamil Nadu,2023-03-01,10470.4,5564.01,531.4
India,Tamil Nadu,2023-04-01,10093.32,5914.35,585.97
India,Tamil Nadu,2023-05-01,9523.82,5082.3,533.64
India,Tamil Nadu,2023-06-01,11598.3,5278.06,455.07
India,Tamil Nadu,2023-07-01,11529.68,4589.66,398.07
India,Tamil Nadu,2023-08-01,10910.69,4648.74,426.07
India,Tamil Nadu,2023-09-01,11405.53,4810.01,421.73
India,Telangana,2019-01-01,4860.27,3450.09,709.86
India,Telangana,2019-02-01,4844.74,3448.71,711.85
India,Telangana,2019-03-01,5325.82,3798.09,713.15
India,Telangana,2019-04-01,5225.66,3770.58,721.55
India,Telangana,2019-05-01,5294.94,3845.43,726.25
India,Telangana,2019-06-01,4928.27,3597.44,729.96
India,Telangana,2019-07-01,4340.0,3152.56,726.4
India,Telangana,2019-08-01,5190.22,3274.0,630.8
India,Telangana,2019-09-01,5437.36,3114.11,572.73
India,Telangana,2019-10-01,5077.98,2791.75,549.78
India,Telangana,2019-11-01,4669.76,2911.41,623.46
India,Telangana,2019-12-01,4505.69,3198.25,709.83
India,Telangana,2020-01-01,4777.3,3326.67,696.35
India,Telangana,2020-02-01,4705.8,3220.23,684.31
India,Telangana,2020-03-01,4504.81,3090.04,685.94
India,Telangana,2020-04-01,3866.25,2659.43,687.86
India,Telangana,2020-05-01,4095.56,2846.23,694.96
India,Telangana,2020-06-01,3473.94,2414.67,695.08
India,Telangana,2020-07-01,4697.41,3141.9,668.86
India,Telangana,2020-08-01,4755.53,2939.6,618.14
India,Telangana,2020-09-01,4437.6,2767.31,623.61
India,Telangana,2020-10-01,4842.13,3002.86,620.15
India,Telangana,2020-11-01,4511.86,2967.92,657.8
India,Telangana,2020-12-01,5065.95,3594.11,709.46
India,Telangana,2021-01-01,5051.9,3540.08,700.74
India,Telangana,2021-02-01,4877.4,3364.56,689.83
India,Telangana,2021-03-01,5663.68,3915.92,691.41
India,Telangana,2021-04-01,5446.19,3912.67,718.42
India,Telangana,2021-05-01,4814.4,3401.25,706.47
India,Telangana,2021-06-01,4723.12,3285.57,695.64
India,Telangana,2021-07-01,5176.13,3375.43,652.12
India,Telangana,2021-08-01,6221.61,3693.58,593.67
India,Telangana,2021-09-01,6025.22,3604.69,598.27
India,Telangana,2021-10-01,6483.64,3739.27,576.72
India,Telangana,2021-11-01,4737.96,3125.99,659.78
India,Telangana,2021-12-01,4657.1,3264.87,701.05
India,Telangana,2022-01-01,5061.76,3526.34,696.66
India,Telangana,2022-02-01,5205.21,3620.99,695.65
India,Telangana,2022-03-01,5970.25,4232.52,708.94
India,Telangana,2022-04-01,5505.35,3958.83,719.09
India,Telangana,2022-05-01,5312.21,3799.43,715.23
India,Telangana,2022-06-01,4880.71,3470.6,711.09
India,Telangana,2022-07-01,4122.25,2629.27,637.82
India,Telangana,2022-08-01,5443.83,2972.85,546.1
India,Telangana,2022-09-01,5808.46,3283.09,565.23
India,Telangana,2022-10-01,6132.91,3420.35,557.7
India,Telangana,2022-11-01,5248.02,3367.25,641.62
India,Telangana,2022-12-01,5167.52,3602.75,697.19
India,Telangana,2023-01-01,5621.32,3934.72,699.96
India,Telangana,2023-02-01,5088.9,3509.74,689.69
India,Telangana,2023-03-01,5846.68,4171.26,713.44
India,Telangana,2023-04-01,5529.18,3969.31,717.88
India,Telangana,2023-05-01,5445.84,3885.17,713.42
India,Telangana,2023-06-01,4799.14,3376.79,703.62
India,Telangana,2023-07-01,5000.61,3619.22,723.76
India,Telangana,2023-08-01,5551.82,3838.23,691.35
India,Telangana,2023-09-01,4939.75,3537.95,716.22
India,Tripura,2019-01-01,598.59,290.31,484.99
India,Tripura,2019-02-01,543.51,264.17,486.04
India,Tripura,2019-03-01,629.39,306.8,487.46
India,Tripura,2019-04-01,567.66,276.63,487.32
India,Tripura,2019-05-01,640.64,312.49,487.78
India,Tripura,2019-06-01,619.31,302.83,488.98
India,Tripura,2019-07-01,633.75,309.91,489.01
India,Tripura,2019-08-01,535.74,261.82,488.71
India,Tripura,2019-09-01,510.3,249.22,488.38
India,Tripura,2019-10-01,514.57,251.38,488.52
India,Tripura,2019-11-01,451.03,219.74,487.2
India,Tripura,2019-12-01,460.5,224.37,487.23
India,Tripura,2020-01-01,462.82,225.51,487.25
India,Tripura,2020-02-01,351.67,170.82,485.74
India,Tripura,2020-03-01,373.05,181.58,486.74
India,Tripura,2020-04-01,590.87,288.42,488.13
India,Tripura,2020-05-01,619.96,303.44,489.45
India,Tripura,2020-06-01,557.16,272.87,489.75
India,Tripura,2020-07-01,568.49,278.34,489.61
India,Tripura,2020-08-01,595.67,291.65,489.62
India,Tripura,2020-09-01,590.62,289.18,489.62
India,Tripura,2020-10-01,591.17,289.53,489.76
India,Tripura,2020-11-01,577.65,282.11,488.38
India,Tripura,2020-12-01,582.54,284.46,488.31
India,Tripura,2021-01-01,648.01,316.51,488.43
India,Tripura,2021-02-01,590.61,288.51,488.5
India,Tripura,2021-03-01,546.06,266.66,488.34
India,Tripura,2021-04-01,286.16,139.31,486.83
India,Tripura,2021-05-01,434.96,212.88,489.42
India,Tripura,2021-06-01,438.91,214.82,489.44
India,Tripura,2021-07-01,491.57,240.71,489.68
India,Tripura,2021-08-01,602.66,295.16,489.76
India,Tripura,2021-09-01,591.71,289.71,489.62
India,Tripura,2021-10-01,610.95,299.16,489.66
India,Tripura,2021-11-01,578.02,282.98,489.57
India,Tripura,2021-12-01,579.76,283.83,489.57
India,Tripura,2022-01-01,588.9,288.31,489.57
India,Tripura,2022-02-01,521.14,255.11,489.52
India,Tripura,2022-03-01,615.16,301.18,489.6
India,Tripura,2022-04-01,585.72,286.74,489.55
India,Tripura,2022-05-01,555.59,272.01,489.59
India,Tripura,2022-06-01,417.09,204.21,489.61
India,Tripura,2022-07-01,577.54,282.76,489.59
India,Tripura,2022-08-01,625.98,306.49,489.62
India,Tripura,2022-09-01,607.89,297.64,489.63
India,Tripura,2022-10-01,610.0,298.62,489.54
India,Tripura,2022-11-01,604.87,296.1,489.53
India,Tripura,2022-12-01,626.94,306.96,489.62
India,Tripura,2023-01-01,637.52,312.15,489.63
India,Tripura,2023-02-01,604.1,295.77,489.6
India,Tripura,2023-03-01,632.79,309.83,489.63
India,Tripura,2023-04-01,607.57,297.47,489.61
India,Tripura,2023-05-01,588.97,288.36,489.6
India,Tripura,2023-06-01,455.49,223.01,489.61
India,Tripura,2023-07-01,536.39,262.61,489.59
India,Tripura,2023-08-01,590.27,289.11,489.79
India,Tripura,2023-09-01,559.33,273.94,489.77
India,Uttar Pradesh,2019-01-01,10728.91,8048.65,750.18
India,Uttar Pradesh,2019-02-01,9094.96,6720.5,738.93
India,Uttar Pradesh,2019-03-01,10380.89,7628.12,734.82
India,Uttar Pradesh,2019-04-01,11037.08,8267.23,749.04
India,Uttar Pradesh,2019-05-01,12871.89,9900.06,769.12
India,Uttar Pradesh,2019-06-01,12271.08,9496.91,773.93
India,Uttar Pradesh,2019-07-01,11029.31,8586.28,778.5
India,Uttar Pradesh,2019-08-01,11596.14,9047.15,780.19
India,Uttar Pradesh,2019-09-01,10496.47,8149.49,776.4
India,Uttar Pradesh,2019-10-01,10461.96,8059.1,770.32
India,Uttar Pradesh,2019-11-01,9489.6,7158.2,754.32
India,Uttar Pradesh,2019-12-01,9822.82,7232.21,736.27
India,Uttar Pradesh,2020-01-01,10954.78,8098.17,739.24
India,Uttar Pradesh,2020-02-01,10037.27,7328.94,730.17
India,Uttar Pradesh,2020-03-01,9278.57,6745.94,727.05
India,Uttar Pradesh,2020-04-01,9517.82,6976.44,732.99
India,Uttar Pradesh,2020-05-01,10284.14,7679.43,746.73
India,Uttar Pradesh,2020-06-01,10813.61,8232.23,761.28
India,Uttar Pradesh,2020-07-01,11926.14,9190.58,770.63
India,Uttar Pradesh,2020-08-01,11507.16,8830.03,767.35
India,Uttar Pradesh,2020-09-01,12022.08,9216.38,766.62
India,Uttar Pradesh,2020-10-01,11307.0,8665.39,766.37
India,Uttar Pradesh,2020-11-01,9333.35,6967.3,746.5
India,Uttar Pradesh,2020-12-01,10944.7,8151.85,744.82
India,Uttar Pradesh,2021-01-01,11617.71,8853.13,762.04
India,Uttar Pradesh,2021-02-01,10755.97,8041.2,747.6
India,Uttar Pradesh,2021-03-01,12639.01,9500.31,751.67
India,Uttar Pradesh,2021-04-01,12576.94,9527.79,757.56
India,Uttar Pradesh,2021-05-01,10994.98,8380.29,762.19
India,Uttar Pradesh,2021-06-01,11564.49,8929.8,772.17
India,Uttar Pradesh,2021-07-01,12478.81,9667.55,774.72
India,Uttar Pradesh,2021-08-01,12811.13,9990.41,779.82
India,Uttar Pradesh,2021-09-01,12411.7,9546.05,769.12
India,Uttar Pradesh,2021-10-01,11678.39,8879.87,760.37
India,Uttar Pradesh,2021-11-01,9918.63,7433.47,749.45
India,Uttar Pradesh,2021-12-01,11635.09,8615.81,740.5
India,Uttar Pradesh,2022-01-01,12197.28,9149.32,750.11
India,Uttar Pradesh,2022-02-01,11642.99,8694.21,746.73
India,Uttar Pradesh,2022-03-01,13248.86,9888.34,746.35
India,Uttar Pradesh,2022-04-01,15216.25,11674.07,767.21
India,Uttar Pradesh,2022-05-01,14388.87,11247.4,781.67
India,Uttar Pradesh,2022-06-01,14351.2,11239.94,783.21
India,Uttar Pradesh,2022-07-01,14231.62,11115.62,781.05
India,Uttar Pradesh,2022-08-01,14188.7,11071.4,780.3
India,Uttar Pradesh,2022-09-01,13154.32,10243.92,778.75
India,Uttar Pradesh,2022-10-01,11966.2,9217.77,770.32
India,Uttar Pradesh,2022-11-01,12003.7,9092.09,757.44
India,Uttar Pradesh,2022-12-01,13603.22,10210.1,750.57
India,Uttar Pradesh,2023-01-01,14537.45,10951.07,753.3
India,Uttar Pradesh,2023-02-01,12499.67,9337.14,746.99
India,Uttar Pradesh,2023-03-01,13305.8,9985.03,750.43
India,Uttar Pradesh,2023-04-01,13565.32,10316.9,760.54
India,Uttar Pradesh,2023-05-01,13805.01,10597.73,767.67
India,Uttar Pradesh,2023-06-01,14352.02,11070.64,771.37
India,Uttar Pradesh,2023-07-01,14526.32,11202.81,771.21
India,Uttar Pradesh,2023-08-01,15423.31,11927.57,773.35
India,Uttar Pradesh,2023-09-01,14582.18,11307.23,775.41
India,Uttarakhand,2019-01-01,999.31,93.63,93.7
India,Uttarakhand,2019-02-01,861.67,73.0,84.72
India,Uttarakhand,2019-03-01,1100.25,94.77,86.14
India,Uttarakhand,2019-04-01,1410.73,129.46,91.77
India,Uttarakhand,2019-05-01,1641.37,136.45,83.13
India,Uttarakhand,2019-06-01,1929.7,126.91,65.77
India,Uttarakhand,2019-07-01,1970.67,129.02,65.47
India,Uttarakhand,2019-08-01,2075.6,145.6,70.15
India,Uttarakhand,2019-09-01,2148.56,129.57,60.31
India,Uttarakhand,2019-10-01,1374.55,68.68,49.97
India,Uttarakhand,2019-11-01,974.62,76.01,77.99
India,Uttarakhand,2019-12-01,1015.74,116.42,114.62
India,Uttarakhand,2020-01-01,1077.11,118.85,110.34
India,Uttarakhand,2020-02-01,1051.93,124.89,118.73
India,Uttarakhand,2020-03-01,1061.88,80.35,75.67
India,Uttarakhand,2020-04-01,964.89,28.07,29.09
India,Uttarakhand,2020-05-01,1387.93,36.13,26.03
India,Uttarakhand,2020-06-01,1894.79,46.29,24.43
India,Uttarakhand,2020-07-01,1878.65,45.8,24.38
India,Uttarakhand,2020-08-01,1910.44,46.47,24.32
India,Uttarakhand,2020-09-01,1871.93,45.54,24.33
India,Uttarakhand,2020-10-01,1145.48,28.11,24.54
India,Uttarakhand,2020-11-01,768.39,19.06,24.81
India,Uttarakhand,2020-12-01,1034.5,87.12,84.22
India,Uttarakhand,2021-01-01,989.6,128.5,129.85
India,Uttarakhand,2021-02-01,887.13,116.13,130.91
India,Uttarakhand,2021-03-01,817.6,107.94,132.02
India,Uttarakhand,2021-04-01,767.28,104.45,136.13
India,Uttarakhand,2021-05-01,1069.81,101.98,95.33
India,Uttarakhand,2021-06-01,1610.31,110.65,68.71
India,Uttarakhand,2021-07-01,2042.23,136.84,67.01
India,Uttarakhand,2021-08-01,2165.02,133.38,61.61
India,Uttarakhand,2021-09-01,2155.52,148.47,68.88
India,Uttarakhand,2021-10-01,1731.49,46.32,26.75
India,Uttarakhand,2021-11-01,984.23,28.38,28.84
India,Uttarakhand,2021-12-01,993.67,28.61,28.79
India,Uttarakhand,2022-01-01,852.25,25.22,29.59
India,Uttarakhand,2022-02-01,818.16,24.57,30.03
India,Uttarakhand,2022-03-01,1026.77,29.57,28.8
India,Uttarakhand,2022-04-01,1124.38,31.91,28.38
India,Uttarakhand,2022-05-01,1419.38,38.99,27.47
India,Uttarakhand,2022-06-01,1523.0,41.48,27.24
India,Uttarakhand,2022-07-01,1843.31,49.17,26.68
India,Uttarakhand,2022-08-01,2268.71,59.38,26.17
India,Uttarakhand,2022-09-01,2261.17,59.2,26.18
India,Uttarakhand,2022-10-01,1551.47,42.16,27.17
India,Uttarakhand,2022-11-01,940.97,27.51,29.24
India,Uttarakhand,2022-12-01,945.43,27.62,29.21
India,Uttarakhand,2023-01-01,929.92,27.25,29.3
India,Uttarakhand,2023-02-01,811.21,24.4,30.08
India,Uttarakhand,2023-03-01,750.54,22.94,30.57
India,Uttarakhand,2023-04-01,856.26,62.15,72.58
India,Uttarakhand,2023-05-01,1163.59,89.27,76.72
