country_or_region,country_code,date,demand_twh,emissions_intensity_gco2_per_kwh,continent,ember_region,eu_flag,g20_flag,g7_flag,oecd_flag,world_demand_rank,region_demand_rank,oecd_demand_rank,eu_demand_rank,latest_year,coal_deadline,clean_deadline
Australia,AUS,2008-09-01,17.92,734.933,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2008-10-01,18.15,735.537,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2008-11-01,17.67,748.727,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2008-12-01,18.24,753.289,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2009-01-01,19.16,733.299,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2009-02-01,17.59,735.077,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2009-03-01,18.2,751.648,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2009-04-01,17.11,738.749,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2009-05-01,18.36,734.749,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2009-06-01,18.86,734.358,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2009-07-01,19.49,725.5,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2009-08-01,18.56,722.522,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2009-09-01,17.4,714.368,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2009-10-01,17.96,726.615,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2009-11-01,18.49,725.798,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2009-12-01,18.81,736.31,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2010-01-01,19.31,733.299,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2010-02-01,17.88,727.069,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2010-03-01,18.72,737.714,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2010-04-01,17.15,724.198,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2010-05-01,18.62,716.971,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2010-06-01,19.09,713.463,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2010-07-01,19.92,712.851,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2010-08-01,19.39,699.33,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2010-09-01,17.84,689.462,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2010-10-01,17.68,694.57,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2010-11-01,17.79,676.785,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2010-12-01,18.21,678.199,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2011-01-01,19.18,703.337,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2011-02-01,18.16,696.035,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2011-03-01,18.9,708.995,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2011-04-01,17.24,715.777,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2011-05-01,19.12,705.544,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2011-06-01,19.35,694.574,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2011-07-01,19.93,686.904,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2011-08-01,19.01,694.897,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2011-09-01,17.78,688.976,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2011-10-01,17.99,705.392,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2011-11-01,18.04,692.35,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2011-12-01,18.02,699.223,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2012-01-01,19.16,698.33,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2012-02-01,18.08,705.199,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2012-03-01,18.28,691.466,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2012-04-01,17.09,692.218,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2012-05-01,18.74,700.107,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2012-06-01,18.91,675.833,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2012-07-01,19.38,659.959,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2012-08-01,19.05,656.168,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2012-09-01,17.27,652.577,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2012-10-01,17.61,660.42,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2012-11-01,17.42,677.956,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2012-12-01,18.15,676.584,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2013-01-01,19.15,675.196,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2013-02-01,17.26,667.439,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2013-03-01,18.33,677.578,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2013-04-01,16.9,678.698,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2013-05-01,18.19,671.798,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2013-06-01,18.3,677.596,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2013-07-01,18.87,653.948,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2013-08-01,18.39,640.022,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2013-09-01,16.94,634.593,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2013-10-01,17.6,634.659,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2013-11-01,17.13,646.818,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2013-12-01,17.95,648.468,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2014-01-01,19.16,666.493,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2014-02-01,17.26,669.757,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2014-03-01,18.06,681.617,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2014-04-01,16.8,671.429,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2014-05-01,17.9,657.542,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2014-06-01,18.05,638.227,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2014-07-01,19.22,650.884,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2014-08-01,18.54,672.06,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2014-09-01,16.93,663.91,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2014-10-01,17.3,667.63,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2014-11-01,17.34,667.82,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2014-12-01,17.89,675.797,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2015-01-01,18.81,668.262,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2015-02-01,17.2,676.744,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2015-03-01,18.32,677.948,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2015-04-01,17.0,672.941,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2015-05-01,18.26,662.103,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2015-06-01,18.58,667.384,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2015-07-01,19.78,665.824,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2015-08-01,18.88,654.131,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2015-09-01,17.46,656.357,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2015-10-01,17.51,669.903,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2015-11-01,17.65,670.255,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2015-12-01,18.83,659.586,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2016-01-01,19.03,656.332,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2016-02-01,18.36,669.935,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2016-03-01,18.97,673.168,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2016-04-01,17.27,678.054,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2016-05-01,18.16,645.925,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2016-06-01,19.04,645.483,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2016-07-01,19.7,644.162,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2016-08-01,19.31,659.244,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2016-09-01,17.79,649.241,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2016-10-01,17.6,609.659,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2016-11-01,17.76,630.068,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2016-12-01,18.68,650.428,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2017-01-01,19.76,671.053,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2017-02-01,18.05,659.834,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2017-03-01,18.95,673.351,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2017-04-01,16.57,671.092,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2017-05-01,18.31,654.833,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2017-06-01,18.83,670.207,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2017-07-01,19.47,645.095,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2017-08-01,19.01,645.45,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2017-09-01,17.74,616.122,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2017-10-01,17.6,628.409,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2017-11-01,17.8,647.191,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2017-12-01,18.91,656.795,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2018-01-01,19.97,648.473,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2018-02-01,17.73,650.874,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2018-03-01,18.62,642.32,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2018-04-01,17.38,640.391,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2018-05-01,18.53,634.647,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2018-06-01,19.26,630.322,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2018-07-01,19.75,615.19,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2018-08-01,19.52,595.287,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2018-09-01,17.78,610.236,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2018-10-01,17.74,627.959,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2018-11-01,17.6,613.068,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2018-12-01,18.89,617.258,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2019-01-01,20.66,621.975,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2019-02-01,17.87,624.51,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2019-03-01,19.17,632.238,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2019-04-01,17.17,623.762,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2019-05-01,18.56,614.224,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2019-06-01,19.04,612.92,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2019-07-01,19.67,598.882,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2019-08-01,19.59,583.971,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2019-09-01,17.67,576.684,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2019-10-01,17.98,581.758,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2019-11-01,18.0,573.333,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2019-12-01,19.6,588.265,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2020-01-01,20.07,599.9,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2020-02-01,18.5,602.162,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2020-03-01,18.41,585.008,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2020-04-01,16.99,584.461,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2020-05-01,18.42,579.262,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2020-06-01,18.92,598.837,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2020-07-01,19.85,600.0,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2020-08-01,19.35,575.711,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2020-09-01,17.36,551.267,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2020-10-01,17.73,543.147,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2020-11-01,18.06,549.28,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2020-12-01,19.01,548.133,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2021-01-01,19.46,549.846,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2021-02-01,17.48,558.352,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2021-03-01,18.7,562.032,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2021-04-01,17.59,570.21,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2021-05-01,18.76,568.23,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2021-06-01,19.51,564.326,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2021-07-01,20.56,561.284,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2021-08-01,19.28,543.05,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2021-09-01,17.75,516.62,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2021-10-01,18.12,512.693,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2021-11-01,17.75,516.056,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2021-12-01,19.23,509.1,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2022-01-01,20.47,522.228,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2022-02-01,18.05,516.898,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2022-03-01,19.31,539.099,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2022-04-01,17.52,541.096,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2022-05-01,19.11,536.892,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2022-06-01,20.04,517.964,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2022-07-01,20.86,534.036,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2022-08-01,20.08,514.442,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2022-09-01,18.42,505.972,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2022-10-01,18.33,500.273,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2022-11-01,17.81,462.661,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2022-12-01,18.81,467.836,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2023-01-01,19.91,490.708,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2023-02-01,18.5,498.378,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2023-03-01,19.62,515.8,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Australia,AUS,2023-04-01,17.59,512.791,Oceania,Oceania,0.0,1.0,0.0,1.0,20.0,1.0,12.0,,2022,2030,2035
Austria,AUT,2015-01-01,5.89,233.624,Europe,Europe,1.0,0.0,0.0,1.0,44.0,15.0,21.0,10.0,2022,2030,2035
Austria,AUT,2015-02-01,5.48,277.333,Europe,Europe,1.0,0.0,0.0,1.0,44.0,15.0,21.0,10.0,2022,2030,2035
Austria,AUT,2015-03-01,5.74,247.549,Europe,Europe,1.0,0.0,0.0,1.0,44.0,15.0,21.0,10.0,2022,2030,2035
Austria,AUT,2015-04-01,5.03,210.762,Europe,Europe,1.0,0.0,0.0,1.0,44.0,15.0,21.0,10.0,2022,2030,2035
Austria,AUT,2015-05-01,4.7,186.192,Europe,Europe,1.0,0.0,0.0,1.0,44.0,15.0,21.0,10.0,2022,2030,2035
Austria,AUT,2015-06-01,4.45,187.204,Europe,Europe,1.0,0.0,0.0,1.0,44.0,15.0,21.0,10.0,2022,2030,2035
Austria,AUT,2015-07-01,4.75,243.094,Europe,Europe,1.0,0.0,0.0,1.0,44.0,15.0,21.0,10.0,2022,2030,2035
Austria,AUT,2015-08-01,4.37,221.557,Europe,Europe,1.0,0.0,0.0,1.0,44.0,15.0,21.0,10.0,2022,2030,2035
Austria,AUT,2015-09-01,4.53,228.07,Europe,Europe,1.0,0.0,0.0,1.0,44.0,15.0,21.0,10.0,2022,2030,2035
Austria,AUT,2015-10-01,4.5,256.906,Europe,Europe,1.0,0.0,0.0,1.0,44.0,15.0,21.0,10.0,2022,2030,2035
Austria,AUT,2015-11-01,4.82,223.926,Europe,Europe,1.0,0.0,0.0,1.0,44.0,15.0,21.0,10.0,2022,2030,2035
Austria,AUT,2015-12-01,5.65,303.371,Europe,Europe,1.0,0.0,0.0,1.0,44.0,15.0,21.0,10.0,2022,2030,2035
Austria,AUT,2016-01-01,5.92,251.989,Europe,Europe,1.0,0.0,0.0,1.0,44.0,15.0,21.0,10.0,2022,2030,2035
Austria,AUT,2016-02-01,5.32,179.545,Europe,Europe,1.0,0.0,0.0,1.0,44.0,15.0,21.0,10.0,2022,2030,2035
Austria,AUT,2016-03-01,5.38,181.347,Europe,Europe,1.0,0.0,0.0,1.0,44.0,15.0,21.0,10.0,2022,2030,2035
Austria,AUT,2016-04-01,4.75,127.66,Europe,Europe,1.0,0.0,0.0,1.0,44.0,15.0,21.0,10.0,2022,2030,2035
Austria,AUT,2016-05-01,4.7,59.081,Europe,Europe,1.0,0.0,0.0,1.0,44.0,15.0,21.0,10.0,2022,2030,2035
Austria,AUT,2016-06-01,4.47,53.942,Europe,Europe,1.0,0.0,0.0,1.0,44.0,15.0,21.0,10.0,2022,2030,2035
Austria,AUT,2016-07-01,4.51,50.813,Europe,Europe,1.0,0.0,0.0,1.0,44.0,15.0,21.0,10.0,2022,2030,2035
